name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_InsertSparse<PtrTrie>/32768",101,7.15192e+06,7.15168e+06,ns,,,,,
"BM_InsertSparse<PtrTrie>/65536",37,1.89621e+07,1.89614e+07,ns,,,,,
"BM_SearchHitDense<PtrTrie>/256",667780,1030.54,1030.52,ns,,,,,
"BM_SearchHitDense<PtrTrie>/512",305585,2273.29,2273.22,ns,,,,,
"BM_SearchHitDense<PtrTrie>/4096",40009,19199.2,19198.8,ns,,,,,
"BM_SearchHitDense<PtrTrie>/32768",3474,196302,196298,ns,,,,,
"BM_SearchHitDense<PtrTrie>/65536",805,937607,937581,ns,,,,,
"BM_SearchMiss<PtrTrie>/256",9173591,76.1721,76.1705,ns,,,,,
"BM_SearchMiss<PtrTrie>/512",4837796,145.292,145.289,ns,,,,,
"BM_SearchMiss<PtrTrie>/4096",649062,1067.77,1067.75,ns,,,,,
"BM_SearchMiss<PtrTrie>/32768",81078,8634.19,8634.02,ns,,,,,
"BM_SearchMiss<PtrTrie>/65536",41247,17122.2,17121.8,ns,,,,,
"BM_GetWordsWithPrefix<IndexArenaSentinel>/256",9134446,75.0588,75.0569,ns,,,,,
"BM_GetWordsWithPrefix<IndexArenaSentinel>/512",9245318,74.3006,74.2992,ns,,,,,
"BM_GetWordsWithPrefix<IndexArenaSentinel>/4096",2191946,323.756,323.75,ns,,,,,
"BM_GetWordsWithPrefix<IndexArenaSentinel>/32768",540390,1287.42,1287.41,ns,,,,,
"BM_GetWordsWithPrefix<IndexArenaSentinel>/65536",325329,2126.65,2126.61,ns,,,,,
"BM_GetWordsWithPrefix<IndexArenaZeroNull>/256",9024805,74.9404,74.9387,ns,,,,,
"BM_GetWordsWithPrefix<IndexArenaZeroNull>/512",9348665,74.7738,74.7725,ns,,,,,
"BM_GetWordsWithPrefix<IndexArenaZeroNull>/4096",2176049,318.064,318.058,ns,,,,,
"BM_GetWordsWithPrefix<IndexArenaZeroNull>/32768",548766,1283.84,1283.8,ns,,,,,
"BM_GetWordsWithPrefix<IndexArenaZeroNull>/65536",316901,2141.33,2141.29,ns,,,,,
"BM_GetWordsWithPrefix<DequeArenaTrie>/256",9339809,73.8765,73.8752,ns,,,,,
"BM_GetWordsWithPrefix<DequeArenaTrie>/512",9316564,73.4836,73.482,ns,,,,,
"BM_GetWordsWithPrefix<DequeArenaTrie>/4096",2227469,315.754,315.633,ns,,,,,
"BM_GetWordsWithPrefix<DequeArenaTrie>/32768",541636,1276.06,1276.04,ns,,,,,
"BM_GetWordsWithPrefix<DequeArenaTrie>/65536",325932,2154.17,2154.12,ns,,,,,
"BM_GetWordsWithPrefix<PtrTrie>/256",9305170,74.5819,74.5804,ns,,,,,
"BM_GetWordsWithPrefix<PtrTrie>/512",9550968,74.201,74.1995,ns,,,,,
"BM_GetWordsWithPrefix<PtrTrie>/4096",2270611,317.848,317.842,ns,,,,,
"BM_GetWordsWithPrefix<PtrTrie>/32768",559374,1231.84,1231.82,ns,,,,,
"BM_GetWordsWithPrefix<PtrTrie>/65536",333500,2085.61,2085.57,ns,,,,,
